min_temp,max_temp,rainfall,evaporation,sunshine,wind_gust_dir,wind_gust_speed,temp_9am,humidity_9am,cloud_9am,wind_dir_9am,wind_speed_9am,pressure_9am,temp_3pm,humidity_3pm,cloud_3pm,wind_dir_3pm,wind_speed_3pm,pressure_3pm,date,location
-3.1,13.5,0.8,-1,-1,NNW,35,2.2,100,8,NW,6,1025.4,12.8,54,-1,NNW,26,1021.0,2023-08-11,Canberra
-0.6,13.1,0,-1,-1,W,35,4.9,92,7,Calm,-1,1021.6,12.2,58,8,NNW,20,1018.1,2023-08-12,Canberra
4.9,11.3,0.8,-1,-1,NNW,19,8.3,99,8,SE,9,1020.4,10.3,79,8,NNE,11,1018.7,2023-08-13,Canberra
5.5,11.3,5.6,-1,-1,ESE,19,7.4,90,7,SE,4,1018.6,11.1,73,8,NNE,9,1015.9,2023-08-14,Canberra
1.5,13.1,0.2,-1,-1,E,20,6.8,81,2,ESE,9,1022.5,11.9,51,5,E,9,1021.0,2023-08-15,Canberra
-0.2,14.2,0,-1,-1,WNW,31,5.6,91,8,WNW,2,1024.4,13.1,46,-1,NW,17,1019.0,2023-08-16,Canberra
-5.8,16.4,0,-1,-1,NNW,35,2.2,95,-1,N,2,1016.3,13.6,31,8,NNW,26,1010.6,2023-08-17,Canberra
2.1,12.4,0.2,-1,-1,WNW,59,8.9,84,8,NW,24,1003.1,10.7,54,8,WNW,28,1005.0,2023-08-18,Canberra
2.7,13.1,0.6,-1,-1,NW,52,8.3,62,7,WNW,28,1016.9,11.9,62,-1,NW,30,1017.5,2023-08-19,Canberra
1.1,17.3,0,-1,-1,N,35,9.5,86,-1,SSE,11,1024.0,16.3,52,-1,N,24,1022.4,2023-08-20,Canberra
2.0,16.4,0,-1,-1,NNW,26,6.6,99,8,E,7,1025.8,15.6,63,1,NW,15,1021.9,2023-08-21,Canberra
0.6,18.3,0.2,-1,-1,W,59,6.8,100,8,N,2,1021.8,17.7,50,6,NW,22,1017.8,2023-08-22,Canberra
1.1,15.4,5.8,-1,-1,N,30,6.7,99,8,N,7,1025.8,13.9,61,1,N,22,1025.0,2023-08-23,Canberra
3.8,17.0,0.2,-1,-1,NNW,30,7.8,98,8,SW,4,1031.1,16.2,48,-1,NNW,19,1026.9,2023-08-24,Canberra
-2.6,18.5,0,-1,-1,NNW,26,4.9,99,-1,SW,6,1029.6,18.0,35,-1,NNW,17,1025.8,2023-08-25,Canberra
-2.0,18.8,0,-1,-1,ENE,28,8.4,71,-1,SE,9,1031.3,18.4,33,-1,N,9,1027.3,2023-08-26,Canberra
2.1,18.6,0,-1,-1,WNW,33,7.8,100,2,N,6,1030.3,17.8,42,8,NNW,9,1026.7,2023-08-27,Canberra
5.1,16.0,0.6,-1,-1,SSW,30,10.7,91,6,Calm,-1,1027.7,13.7,68,8,SSE,17,1024.1,2023-08-28,Canberra
-0.3,18.6,0.2,-1,-1,NW,37,7.7,93,-1,Calm,-1,1022.5,18.1,50,-1,NNW,22,1017.7,2023-08-29,Canberra
-0.1,17.6,0.2,-1,-1,NW,39,8.2,89,6,NNE,6,1016.0,12.0,82,8,NNW,28,1014.6,2023-08-30,Canberra
2.1,16.3,3.8,-1,-1,NNW,41,7.3,100,8,Calm,-1,1018.9,15.5,49,-1,NNW,28,1015.8,2023-08-31,Canberra
2.1,16.8,0,-1,-1,NW,31,10.4,62,-1,NNE,7,1029.1,16.3,47,-1,NNE,13,1027.7,2023-08-01,Tuggeranong
-0.9,16.3,0,-1,-1,WSW,15,7.1,83,-1,Calm,-1,1036.9,15.2,60,-1,S,6,1033.9,2023-08-02,Tuggeranong
-0.6,19.4,0,-1,-1,NNW,35,3.6,100,-1,Calm,-1,1035.8,18.8,44,-1,NW,17,1031.8,2023-08-03,Tuggeranong
1.8,19.0,0,-1,-1,NW,31,12.1,70,-1,NE,6,1033.4,18.2,43,-1,NNW,17,1029.3,2023-08-04,Tuggeranong
8.5,17.0,1.6,-1,-1,N,28,11.3,93,-1,N,7,1031.1,16.8,56,-1,NNE,13,1029.0,2023-08-05,Tuggeranong
6.7,14.5,0,-1,-1,SSW,17,8.0,72,-1,WSW,6,1034.6,14.1,52,-1,NE,9,1031.7,2023-08-06,Tuggeranong
-1.8,15.0,0.2,-1,-1,W,15,6.7,86,-1,SW,4,1033.6,14.0,51,-1,SSE,6,1030.2,2023-08-07,Tuggeranong
0.3,15.8,0,-1,-1,N,20,8.3,75,-1,Calm,-1,1033.6,15.4,42,-1,WNW,6,1030.3,2023-08-08,Tuggeranong
1.0,16.3,0,-1,-1,NW,31,7.9,84,-1,NNW,7,1032.0,16.0,45,-1,NW,19,1026.4,2023-08-09,Tuggeranong
1.6,13.6,0,-1,-1,NW,52,11.0,61,-1,WNW,30,1019.8,12.7,46,-1,WNW,20,1018.2,2023-08-10,Tuggeranong
-3.2,13.7,0.4,-1,-1,N,31,3.8,84,-1,NW,6,1025.0,13.2,58,-1,N,13,1020.5,2023-08-11,Tuggeranong
0.4,13.5,0,-1,-1,WNW,30,5.4,86,-1,Calm,-1,1021.2,12.0,56,-1,NW,9,1017.6,2023-08-12,Tuggeranong
5.3,12.4,0.2,-1,-1,NE,17,7.9,94,-1,Calm,-1,1020.2,12.0,64,-1,N,7,1018.2,2023-08-13,Tuggeranong
6.4,11.9,7.0,-1,-1,NW,17,6.7,95,-1,SW,7,1018.4,11.5,69,-1,WNW,7,1015.6,2023-08-14,Tuggeranong
2.1,14.2,0.4,-1,-1,S,19,7.1,83,-1,WSW,7,1022.1,12.1,44,-1,WNW,4,1020.7,2023-08-15,Tuggeranong
0.4,13.9,0,-1,-1,NNW,28,6.9,82,-1,Calm,-1,1024.2,12.7,48,-1,NW,13,1018.6,2023-08-16,Tuggeranong
-4.6,15.3,0,-1,-1,N,28,4.0,84,-1,Calm,-1,1015.9,13.6,39,-1,NNW,11,1010.4,2023-08-17,Tuggeranong
3.6,12.3,0.2,-1,-1,WNW,43,9.7,70,-1,NW,19,1002.4,10.4,56,-1,WSW,17,1004.5,2023-08-18,Tuggeranong
-0.4,12.8,1.4,-1,-1,NW,43,8.0,60,-1,NW,7,1016.3,11.9,61,-1,NNW,15,1017.1,2023-08-19,Tuggeranong
-0.9,18.2,0,-1,-1,NNE,26,8.3,85,-1,Calm,-1,1023.7,16.9,51,-1,NNE,17,1021.8,2023-08-20,Tuggeranong
3.3,16.2,0,-1,-1,NNW,19,6.7,89,-1,N,6,1025.5,15.3,62,-1,N,9,1021.6,2023-08-21,Tuggeranong
1.9,18.2,0,-1,-1,W,39,7.1,100,-1,WNW,2,1021.6,17.4,54,-1,NNW,15,1017.4,2023-08-22,Tuggeranong
0.8,16.1,1.4,-1,-1,N,26,6.0,100,-1,N,7,1025.3,14.6,61,-1,N,17,1024.3,2023-08-23,Tuggeranong
6.0,16.9,0,-1,-1,N,22,8.9,88,-1,Calm,-1,1030.8,16.4,51,-1,NNW,13,1026.4,2023-08-24,Tuggeranong
-0.5,18.1,0,-1,-1,N,19,4.6,100,-1,Calm,-1,1029.3,17.0,40,-1,N,11,1025.5,2023-08-25,Tuggeranong
-1.7,19.3,0.2,-1,-1,ENE,24,7.2,70,-1,WNW,6,1031.1,18.7,36,-1,N,9,1026.7,2023-08-26,Tuggeranong
7.2,18.3,0,-1,-1,WNW,19,11.6,74,-1,WSW,9,1029.9,16.9,52,-1,WNW,6,1026.5,2023-08-27,Tuggeranong
5.4,15.6,1.2,-1,-1,WSW,20,10.5,90,-1,W,6,1027.7,12.7,75,-1,SSE,7,1024.1,2023-08-28,Tuggeranong
-0.1,18.7,0.6,-1,-1,N,28,7.9,90,-1,NE,2,1022.1,18.0,48,-1,NNW,17,1017.3,2023-08-29,Tuggeranong
0.1,17.5,0,-1,-1,W,35,10.5,79,-1,Calm,-1,1015.6,12.3,79,-1,NNW,13,1014.0,2023-08-30,Tuggeranong
2.7,17.1,0.4,-1,-1,NNW,30,8.2,95,-1,W,7,1018.5,15.9,50,-1,N,17,1014.9,2023-08-31,Tuggeranong
-0.9,7.7,0,-1,-1,SW,56,0.0,95,-1,SW,24,-1,7.3,55,-1,SW,11,-1,2023-08-01,Mount Ginini
0.0,6.5,0,-1,-1,NW,39,2.5,99,-1,ENE,15,-1,5.9,82,-1,NW,11,-1,2023-08-02,Mount Ginini
2.0,8.8,0,-1,-1,WNW,52,4.0,94,-1,W,22,-1,6.6,74,-1,WSW,24,-1,2023-08-03,Mount Ginini
2.9,8.5,0,-1,-1,WNW,48,4.4,89,-1,WNW,20,-1,7.2,71,-1,W,17,-1,2023-08-04,Mount Ginini
3.0,8.2,4.8,-1,-1,WNW,54,3.7,99,-1,WSW,15,-1,7.8,72,-1,W,7,-1,2023-08-05,Mount Ginini
-0.2,7.1,0,-1,-1,ENE,20,3.5,71,-1,SSE,2,-1,5.8,79,-1,NNW,6,-1,2023-08-06,Mount Ginini
-1.0,7.0,0,-1,-1,NE,20,3.4,34,-1,E,2,-1,4.3,74,-1,NNE,6,-1,2023-08-07,Mount Ginini
-1.0,7.0,0,-1,-1,NW,35,3.7,64,-1,E,7,-1,6.2,61,-1,NW,7,-1,2023-08-08,Mount Ginini
-0.3,6.9,0,-1,-1,WNW,56,1.4,89,-1,W,24,-1,5.6,76,-1,W,20,-1,2023-08-09,Mount Ginini
-0.6,2.6,0.4,-1,-1,WSW,72,-0.6,98,-1,W,26,-1,0.1,92,-1,WSW,20,-1,2023-08-10,Mount Ginini
-2.2,8.0,4.0,-1,-1,SSW,37,2.5,54,-1,SW,9,-1,6.4,66,-1,W,13,-1,2023-08-11,Mount Ginini
-2.7,4.2,0,-1,-1,SW,37,-1.8,95,-1,SW,24,-1,1.1,96,-1,W,9,-1,2023-08-12,Mount Ginini
-1.9,3.0,0.4,-1,-1,SW,26,1.0,99,-1,ENE,4,-1,2.4,99,-1,NW,7,-1,2023-08-13,Mount Ginini
-0.8,2.6,6.4,-1,-1,SW,24,0.0,99,-1,NE,6,-1,2.1,99,-1,WSW,4,-1,2023-08-14,Mount Ginini
-2.5,2.9,6.2,-1,-1,ESE,19,-0.8,98,-1,E,9,-1,1.1,88,-1,E,6,-1,2023-08-15,Mount Ginini
-2.6,4.4,0,-1,-1,WNW,35,-1.0,98,-1,NNE,9,-1,3.4,79,-1,NW,13,-1,2023-08-16,Mount Ginini
-3.2,8.0,0,-1,-1,NW,41,2.0,22,-1,WSW,9,-1,4.1,56,-1,NW,13,-1,2023-08-17,Mount Ginini
-1.2,-0.6,3.2,-1,-1,WSW,57,-0.9,98,-1,WSW,26,-1,-1.5,97,-1,SW,22,-1,2023-08-18,Mount Ginini
-4.6,1.4,6.4,-1,-1,SW,61,-2.6,96,-1,SW,11,-1,0.4,99,-1,SW,17,-1,2023-08-19,Mount Ginini
-2.6,8.3,0.6,-1,-1,SW,59,1.3,99,-1,SW,28,-1,7.2,84,-1,W,9,-1,2023-08-20,Mount Ginini
0.3,11.7,0,-1,-1,SSW,43,6.5,55,-1,SW,13,-1,10.2,55,-1,WNW,13,-1,2023-08-21,Mount Ginini
2.9,5.8,1.0,-1,-1,NW,80,3.5,96,-1,NW,24,-1,4.1,98,-1,NW,26,-1,2023-08-22,Mount Ginini
-0.7,7.1,4.4,-1,-1,S,31,3.8,87,-1,WSW,4,-1,6.2,67,-1,WSW,15,-1,2023-08-23,Mount Ginini
0.6,9.4,0,-1,-1,WSW,35,3.6,90,-1,NW,11,-1,8.6,71,-1,WNW,9,-1,2023-08-24,Mount Ginini
2.1,11.6,0,-1,-1,SW,37,5.8,30,-1,SW,17,-1,9.8,19,-1,SW,13,-1,2023-08-25,Mount Ginini
2.6,10.9,0,-1,-1,WSW,30,6.2,57,-1,SSW,9,-1,9.2,48,-1,SW,11,-1,2023-08-26,Mount Ginini
1.6,9.9,0,-1,-1,WSW,24,6.0,70,-1,WSW,9,-1,7.6,72,-1,WSW,7,-1,2023-08-27,Mount Ginini
1.9,6.0,0,-1,-1,SW,37,2.0,98,-1,SW,17,-1,4.1,95,-1,WSW,7,-1,2023-08-28,Mount Ginini
1.8,10.2,4.8,-1,-1,WNW,43,3.5,90,-1,WNW,17,-1,10.0,57,-1,WNW,9,-1,2023-08-29,Mount Ginini
3.0,4.8,0.2,-1,-1,W,54,3.8,97,-1,WNW,24,-1,3.4,99,-1,W,17,-1,2023-08-30,Mount Ginini
-0.5,8.5,2.2,-1,-1,SW,46,2.2,82,-1,WNW,9,-1,7.3,68,-1,SW,15,-1,2023-08-31,Mount Ginini
-2.3,15.4,0.2,-1,-1,S,48,8.4,77,-1,W,7,1022.4,15.0,37,-1,SSE,20,1019.9,2023-09-01,Canberra
-3.2,16.5,0,-1,-1,NW,22,7.0,63,-1,SSE,9,1024.8,15.6,32,-1,NNW,9,1020.1,2023-09-02,Canberra
-2.6,18.4,0,-1,-1,NNW,22,6.7,81,-1,SSE,2,1022.8,18.2,39,-1,NW,11,1018.0,2023-09-03,Canberra
0.6,22.4,0,-1,-1,NNW,35,8.6,89,7,SSW,9,1016.3,21.9,38,-1,NW,19,1009.5,2023-09-04,Canberra
8.4,16.5,1.4,-1,-1,WNW,57,13.8,37,-1,W,26,1012.1,14.3,36,-1,W,33,1013.8,2023-09-05,Canberra
-1.6,17.8,0,-1,-1,N,41,7.4,71,-1,NNW,2,1023.3,16.7,38,-1,NNW,31,1019.3,2023-09-06,Canberra
-2.2,23.7,0,-1,-1,NW,78,9.5,70,-1,NNW,2,1019.6,22.8,26,-1,NNW,43,1012.8,2023-09-07,Canberra
8.2,11.4,12.4,-1,-1,NW,70,9.8,59,8,NW,33,1015.6,9.5,64,8,NW,33,1014.7,2023-09-08,Canberra
1.9,12.5,0,-1,-1,WNW,46,7.3,57,-1,WNW,17,1026.0,11.1,48,4,NW,31,1024.8,2023-09-09,Canberra
-5.0,15.3,0.2,-1,-1,NNW,31,4.7,76,-1,WNW,2,1030.9,14.6,48,4,NNW,22,1027.3,2023-09-10,Canberra
-2.2,17.8,0,-1,-1,NNW,33,10.0,62,-1,SE,13,1032.8,17.7,43,-1,WNW,15,1029.2,2023-09-11,Canberra
0.3,18.7,0,-1,-1,N,26,7.3,85,8,SE,2,1031.6,17.4,43,1,NNW,13,1027.9,2023-09-12,Canberra
-1.0,21.0,0,-1,-1,NNW,30,10.1,76,-1,Calm,-1,1030.6,20.0,38,-1,NW,13,1026.4,2023-09-13,Canberra
1.6,25.4,0,-1,-1,NNW,24,11.6,76,-1,W,4,1030.9,24.9,26,-1,NW,13,1026.4,2023-09-14,Canberra
3.4,24.3,0,-1,-1,NW,39,12.4,77,1,Calm,-1,1027.4,22.1,38,7,NNW,28,1023.8,2023-09-15,Canberra
3.3,24.7,0,-1,-1,NNW,52,18.6,42,-1,NNW,24,1023.9,24.2,29,-1,NW,37,1019.9,2023-09-16,Canberra
5.9,25.1,0,-1,-1,NW,50,19.3,43,-1,NNW,19,1024.0,24.2,26,-1,WNW,30,1021.7,2023-09-17,Canberra
1.3,28.0,0,-1,-1,NW,41,15.3,59,-1,SW,7,1023.0,27.4,28,-1,NW,26,1018.9,2023-09-18,Canberra
6.4,27.3,0,-1,-1,NW,61,20.5,38,-1,SSW,7,1018.8,26.6,26,-1,NNW,43,1012.9,2023-09-19,Canberra
15.6,23.2,0,-1,-1,NW,69,19.0,43,-1,NNW,35,1010.8,21.3,31,-1,NW,46,1009.0,2023-09-20,Canberra
4.4,18.0,0,-1,-1,NNW,48,13.6,32,-1,NW,11,1017.4,16.0,29,-1,W,26,1018.4,2023-09-21,Canberra
0.4,17.4,0,-1,-1,E,33,10.4,52,-1,SE,13,1030.4,17.1,33,-1,N,9,1026.9,2023-09-22,Canberra
0.5,18.4,0,-1,-1,E,31,10.4,69,-1,SW,9,1031.5,17.3,39,5,NNW,11,1026.7,2023-09-23,Canberra
1.5,21.2,0,-1,-1,NNE,30,12.4,71,7,SE,9,1029.6,20.4,27,-1,N,11,1023.9,2023-09-24,Canberra
0.2,23.8,0,-1,-1,NW,41,13.5,60,-1,NE,2,1024.8,23.5,34,-1,N,28,1020.2,2023-09-25,Canberra
5.5,23.7,0,-1,-1,ESE,41,16.8,54,6,WSW,2,1022.9,22.7,40,1,N,20,1018.1,2023-09-26,Canberra
10.6,23.2,0,-1,-1,NW,41,16.0,69,8,NNW,7,1021.1,19.8,51,7,NW,17,1019.2,2023-09-27,Canberra
8.4,23.6,0,-1,-1,NNW,35,14.4,71,8,ENE,9,1030.0,22.6,47,-1,NW,24,1025.6,2023-09-28,Canberra
1.6,26.9,0,-1,-1,NNW,39,13.1,72,-1,Calm,-1,1027.3,24.9,24,-1,N,26,1022.6,2023-09-29,Canberra
0.4,25.6,0,-1,-1,NNW,44,13.5,54,-1,NNW,6,1024.6,24.8,20,-1,NNW,28,1018.3,2023-09-30,Canberra
-1.8,15.3,0.2,-1,-1,SE,43,9.6,59,-1,S,15,1022.1,14.7,36,-1,SSE,19,1019.5,2023-09-01,Tuggeranong
-1.1,16.4,0,-1,-1,SSE,22,8.1,62,-1,NNE,4,1024.3,16.0,37,-1,ENE,9,1019.6,2023-09-02,Tuggeranong
-2.1,18.3,0,-1,-1,N,20,6.9,77,-1,W,2,1022.5,17.6,38,-1,N,11,1017.5,2023-09-03,Tuggeranong
0.0,21.2,0,-1,-1,NNW,28,7.0,94,-1,ENE,6,1016.1,20.9,36,-1,NNW,15,1009.3,2023-09-04,Tuggeranong
6.4,16.8,1.4,-1,-1,W,48,13.7,33,-1,W,15,1011.5,14.5,36,-1,WNW,26,1012.7,2023-09-05,Tuggeranong
-3.0,17.7,0.2,-1,-1,N,37,7.9,63,-1,E,4,1022.8,16.9,36,-1,N,20,1018.4,2023-09-06,Tuggeranong
-1.5,22.8,0,-1,-1,NW,57,9.2,67,-1,W,2,1019.2,22.6,32,-1,NNW,19,1012.5,2023-09-07,Tuggeranong
8.1,11.3,12.6,-1,-1,NW,54,9.7,52,-1,NW,22,1014.7,9.4,61,-1,WNW,28,1014.1,2023-09-08,Tuggeranong
3.1,13.8,0.2,-1,-1,W,39,7.4,50,-1,N,9,1025.1,12.5,35,-1,WSW,20,1023.9,2023-09-09,Tuggeranong
-4.4,15.6,0,-1,-1,N,28,5.6,66,-1,ENE,2,1030.4,15.0,46,-1,N,11,1026.5,2023-09-10,Tuggeranong
-1.4,17.9,0,-1,-1,N,26,10.6,58,-1,NE,4,1032.3,17.4,43,-1,NNW,13,1028.6,2023-09-11,Tuggeranong
0.1,19.0,0,-1,-1,NNW,22,6.1,85,-1,WNW,6,1031.4,18.6,39,-1,NW,13,1027.3,2023-09-12,Tuggeranong
-0.6,20.8,0,-1,-1,NNE,26,10.7,74,-1,NNE,2,1030.2,19.5,39,-1,NNE,19,1026.1,2023-09-13,Tuggeranong
1.8,25.6,0,-1,-1,NW,19,12.4,70,-1,Calm,-1,1030.6,25.1,27,-1,N,9,1026.0,2023-09-14,Tuggeranong
4.2,24.6,0,-1,-1,NW,30,11.2,79,-1,Calm,-1,1026.9,23.0,29,-1,NW,19,1023.1,2023-09-15,Tuggeranong
4.9,25.7,0,-1,-1,WNW,39,17.7,44,-1,N,15,1023.3,24.6,25,-1,WNW,22,1019.5,2023-09-16,Tuggeranong
4.7,25.5,0,-1,-1,WNW,39,18.9,44,-1,N,13,1023.2,24.8,27,-1,WNW,17,1021.1,2023-09-17,Tuggeranong
3.4,29.1,0,-1,-1,NW,41,16.7,53,-1,N,2,1022.5,28.3,20,-1,NW,22,1018.3,2023-09-18,Tuggeranong
6.8,28.1,0,-1,-1,N,43,21.0,35,-1,N,13,1018.3,27.4,26,-1,NW,19,1012.2,2023-09-19,Tuggeranong
13.9,22.9,0,-1,-1,NW,57,20.0,32,-1,NW,30,1009.7,22.0,29,-1,NW,26,1008.6,2023-09-20,Tuggeranong
6.1,18.0,0,-1,-1,W,41,14.0,33,-1,WNW,7,1016.8,17.4,28,-1,WSW,13,1018.0,2023-09-21,Tuggeranong
-0.1,17.7,0,-1,-1,SSE,26,10.8,54,-1,SSW,15,1030.0,17.4,30,-1,NNW,9,1026.2,2023-09-22,Tuggeranong
0.5,18.8,0,-1,-1,NNE,20,10.8,64,-1,S,4,1031.2,17.8,37,-1,N,11,1026.2,2023-09-23,Tuggeranong
6.1,21.2,0,-1,-1,NNW,22,11.6,69,-1,ESE,7,1029.4,20.5,28,-1,NNE,13,1023.3,2023-09-24,Tuggeranong
0.4,24.3,0,-1,-1,NNW,30,13.4,57,-1,NW,2,1024.4,23.5,32,-1,N,13,1019.5,2023-09-25,Tuggeranong
7.6,23.7,0.2,-1,-1,N,33,17.5,52,-1,ENE,4,1022.5,23.0,38,-1,N,19,1017.3,2023-09-26,Tuggeranong
12.6,22.7,0,-1,-1,NW,31,15.8,68,-1,WNW,2,1020.7,20.4,41,-1,WNW,13,1018.6,2023-09-27,Tuggeranong
7.5,23.8,0,-1,-1,N,30,15.5,69,-1,NE,2,1029.4,23.5,46,-1,N,13,1024.8,2023-09-28,Tuggeranong
2.4,27.5,0,-1,-1,SSW,31,13.4,66,-1,SSW,6,1027.0,26.9,9,-1,W,19,1022.0,2023-09-29,Tuggeranong
0.1,26.6,0,-1,-1,NW,35,13.9,48,-1,NW,7,1024.1,26.0,15,-1,NW,19,1017.4,2023-09-30,Tuggeranong
-1.6,6.8,0,-1,-1,SW,44,2.0,74,-1,SSE,6,-1,6.2,52,-1,SSW,9,-1,2023-09-01,Mount Ginini
-1.8,9.5,0,-1,-1,SW,24,3.2,49,-1,SW,15,-1,9.4,59,-1,NW,7,-1,2023-09-02,Mount Ginini
1.6,11.5,0,-1,-1,NNE,28,8.5,38,-1,W,4,-1,10.1,56,-1,NNW,6,-1,2023-09-03,Mount Ginini
2.6,13.4,0,-1,-1,NW,59,7.5,64,-1,NNW,19,-1,11.5,51,-1,NNW,17,-1,2023-09-04,Mount Ginini
0.3,6.2,1.6,-1,-1,SW,63,1.9,48,-1,SW,24,-1,1.5,80,-1,WSW,17,-1,2023-09-05,Mount Ginini
-3.5,10.5,0.2,-1,-1,NW,41,4.5,18,-1,NW,17,-1,9.8,35,-1,WNW,15,-1,2023-09-06,Mount Ginini
1.1,13.6,0,-1,-1,NNW,74,8.8,37,-1,N,15,-1,11.9,50,-1,NNW,24,-1,2023-09-07,Mount Ginini
-3.2,-1.1,17.6,-1,-1,WSW,74,-2.9,96,-1,W,28,-1,-1.7,97,-1,WSW,31,-1,2023-09-08,Mount Ginini
-6.3,-0.8,5.4,-1,-1,SW,43,-4.0,94,-1,SW,7,-1,-1.9,90,-1,WSW,13,-1,2023-09-09,Mount Ginini
-4.5,6.0,1.6,-1,-1,SSW,39,-1.6,96,-1,SSW,19,-1,5.7,50,-1,SW,11,-1,2023-09-10,Mount Ginini
-1.6,10.7,0,-1,-1,SW,26,4.1,59,-1,SW,9,-1,10.1,57,-1,W,6,-1,2023-09-11,Mount Ginini
2.5,11.5,0,-1,-1,SSW,37,6.8,53,-1,SSW,9,-1,9.9,55,-1,WNW,6,-1,2023-09-12,Mount Ginini
1.9,15.1,0,-1,-1,SSW,48,6.5,66,-1,SSW,13,-1,12.6,55,-1,WNW,9,-1,2023-09-13,Mount Ginini
5.7,18.2,0,-1,-1,N,37,15.1,25,-1,E,6,-1,15.4,40,-1,NNE,9,-1,2023-09-14,Mount Ginini
8.1,16.3,0,-1,-1,WNW,46,9.4,64,-1,WNW,13,-1,13.1,43,-1,WNW,17,-1,2023-09-15,Mount Ginini
7.0,15.5,0,-1,-1,SW,65,11.2,44,-1,WSW,24,-1,14.4,45,-1,WSW,20,-1,2023-09-16,Mount Ginini
6.0,15.5,0,-1,-1,SW,65,10.5,57,-1,SW,20,-1,14.1,41,-1,SW,19,-1,2023-09-17,Mount Ginini
8.5,18.9,0,-1,-1,WNW,54,14.3,39,-1,NNW,22,-1,17.9,33,-1,W,17,-1,2023-09-18,Mount Ginini
10.3,18.6,0,-1,-1,NW,69,13.0,45,-1,NW,24,-1,17.8,36,-1,NW,24,-1,2023-09-19,Mount Ginini
6.7,12.8,0,-1,-1,WSW,80,9.2,50,-1,WSW,33,-1,11.2,47,-1,WSW,28,-1,2023-09-20,Mount Ginini
-2.1,8.2,0,-1,-1,SSW,70,3.5,57,-1,SSW,15,-1,6.7,42,-1,SSW,13,-1,2023-09-21,Mount Ginini
-2.9,10.5,0,-1,-1,SW,19,2.5,55,-1,SSW,9,-1,9.4,55,-1,NNE,6,-1,2023-09-22,Mount Ginini
0.6,12.3,0,-1,-1,ENE,22,7.3,56,-1,SSW,2,-1,11.5,56,-1,NW,7,-1,2023-09-23,Mount Ginini
3.0,14.4,0,-1,-1,NNW,33,9.2,40,-1,NW,7,-1,13.5,53,-1,NW,9,-1,2023-09-24,Mount Ginini
4.7,15.1,0,-1,-1,WSW,41,10.1,61,-1,WSW,13,-1,14.4,49,-1,SW,9,-1,2023-09-25,Mount Ginini
6.2,15.9,0.2,-1,-1,NW,31,11.5,57,-1,NW,13,-1,13.5,60,-1,WNW,9,-1,2023-09-26,Mount Ginini
5.4,13.5,0,-1,-1,SW,31,9.7,68,-1,WSW,9,-1,11.1,70,-1,WSW,9,-1,2023-09-27,Mount Ginini
4.6,17.1,0,-1,-1,SW,43,10.4,49,-1,SSW,11,-1,15.7,33,-1,SW,19,-1,2023-09-28,Mount Ginini
7.1,17.3,0,-1,-1,SW,39,11.7,22,-1,SW,15,-1,16.1,13,-1,SW,19,-1,2023-09-29,Mount Ginini
5.9,17.7,0,-1,-1,NW,37,13.1,20,-1,SW,9,-1,16.0,19,-1,WNW,17,-1,2023-09-30,Mount Ginini
3.5,29.7,0,-1,-1,W,76,17.7,48,-1,W,7,1013.6,29.1,15,-1,WNW,44,1009.1,2023-10-01,Canberra
7.0,27.5,0,-1,-1,N,26,13.9,73,8,ENE,15,1022.4,25.6,42,-1,N,13,1018.3,2023-10-02,Canberra
11.8,26.7,0,-1,-1,N,69,24.1,37,1,NNW,41,1015.9,25.3,27,-1,NW,35,1014.1,2023-10-03,Canberra
14.3,19.9,0,-1,-1,N,74,16.4,71,8,N,4,1011.0,16.4,79,8,N,37,1005.2,2023-10-04,Canberra
6.8,14.0,20.4,-1,-1,NW,56,7.8,86,7,NW,30,1013.7,10.7,59,8,WNW,28,1017.2,2023-10-05,Canberra
5.3,18.7,0.2,-1,-1,ENE,39,10.5,75,3,NNW,15,1024.9,16.9,47,8,S,7,1024.2,2023-10-06,Canberra
0.1,18.1,0,-1,-1,E,37,8.4,56,-1,S,17,1031.9,17.0,33,-1,NNW,9,1028.5,2023-10-07,Canberra
3.2,19.5,0,-1,-1,N,35,10.8,69,-1,SW,7,1032.4,18.8,42,-1,NNW,17,1027.9,2023-10-08,Canberra
0.6,23.2,0,-1,-1,NW,48,9.6,85,-1,NE,2,1026.5,22.1,31,-1,N,20,1022.1,2023-10-09,Canberra
5.0,21.7,0,-1,-1,E,39,13.6,77,8,NNW,6,1023.5,20.6,36,-1,N,13,1020.3,2023-10-10,Canberra
5.6,23.5,0,-1,-1,NW,39,12.6,84,8,SSE,6,1024.6,22.1,35,-1,NNW,24,1021.5,2023-10-11,Canberra
1.6,26.7,0,-1,-1,NNW,76,11.5,71,-1,Calm,-1,1017.9,25.7,31,3,NW,43,1008.9,2023-10-12,Canberra
4.8,17.1,5.0,-1,-1,NW,57,10.5,65,-1,NW,20,1017.4,16.1,51,-1,WNW,35,1016.4,2023-10-13,Canberra
8.7,19.5,0,-1,-1,W,57,13.2,72,5,NNW,28,1017.7,19.2,46,6,NW,31,1014.9,2023-10-14,Canberra
0.1,18.1,0,-1,-1,NW,41,10.6,73,-1,WNW,7,1018.3,16.4,55,8,NW,24,1015.1,2023-10-15,Canberra
8.5,15.5,0,-1,-1,NW,52,12.3,66,8,NW,24,1011.2,11.9,54,6,NW,9,1012.8,2023-10-16,Canberra
