date,min_temp,max_temp,rainfall,wind_gust_dir,wind_gust_speed,cloudiness,humidity,pressure,city_id
2018-05-27,-2.21,17.0,0.0,NW,3.6,100.0,44.0,1027.0,1
2018-05-28,3.2,17.46,0.0,N,6.7,98.0,51.0,1024.0,1
2018-05-29,1.0,17.0,3.0,NNW,6.69,75.0,59.0,1018.0,1
2018-05-30,3.0,12.55,0.6,S,7.2,40.0,54.0,1020.0,1
2018-05-31,4.0,13.0,0.0,SW,8.75,40.0,40.0,1022.0,1
2018-06-01,3.0,12.0,0.0,S,8.75,40.0,57.0,1025.0,1
2018-06-02,6.26,12.0,3.9,S,10.8,40.0,58.0,1022.0,1
2018-06-03,6.0,14.0,0.0,SSE,4.63,75.0,58.0,1021.0,1
2018-06-04,5.06,14.0,1.2,W,4.63,75.0,63.0,1020.0,1
2018-06-05,3.0,12.0,0.6,ESE,7.2,75.0,62.0,1027.0,1
2018-06-06,6.0,15.0,5.7,E,6.17,75.0,63.0,1031.0,1
2018-06-07,4.0,16.0,0.0,N,4.63,75.0,55.0,1030.0,1
2018-06-08,5.0,13.0,4.8,N,8.23,75.0,62.0,1022.0,1
2018-06-09,5.0,12.0,5.7,NNW,4.63,90.0,93.0,1022.0,1
2018-06-10,4.0,15.0,0.0,SE,5.66,20.0,54.0,1026.0,1
2018-06-11,2.0,14.0,0.0,ENE,4.63,40.0,51.0,1023.0,1
2018-06-12,1.0,11.0,2.7,NW,6.69,75.0,100.0,1010.0,1
2018-06-13,7.0,12.23,2.7,WNW,7.72,75.0,62.0,1010.0,1
2018-06-14,6.64,11.13,0.0,NNW,8.75,40.0,53.0,1015.0,1
2018-06-15,5.28,10.0,6.9,NNW,9.77,75.0,76.0,1013.0,1
2018-06-16,3.0,9.0,5.7,WNW,8.75,75.0,76.0,1014.0,1
2018-06-17,2.88,7.0,3.6,NNW,9.77,75.0,70.0,1011.0,1
2018-06-18,2.0,12.0,2.4,S,8.75,75.0,62.0,1019.0,1
2018-06-19,5.0,12.0,0.0,S,9.77,40.0,62.0,1025.0,1
2018-06-20,0.0,13.0,0.0,S,4.63,40.0,62.0,1028.0,1
2018-06-21,-3.0,12.0,0.0,N,4.63,84.0,66.0,1028.0,1
2018-06-22,-5.0,13.0,0.0,NNW,5.14,0.0,61.0,1027.0,1
2018-06-23,-5.0,12.68,0.0,N,5.66,17.0,75.0,1025.0,1
2018-06-24,-5.14,13.0,0.0,WNW,2.57,5.0,53.0,1027.0,1
2018-06-25,-5.0,12.0,0.0,SE,3.09,0.0,50.0,1030.0,1
2018-06-26,-5.0,14.0,0.0,NNW,3.09,20.0,57.0,1033.0,1
2018-06-27,3.48,15.0,0.0,E,5.66,75.0,62.0,1031.0,1
2018-06-28,5.0,12.0,7.5,E,6.17,75.0,76.0,1023.0,1
2018-06-29,2.0,10.07,0.0,N,7.72,40.0,62.0,1020.0,1
2018-06-30,4.0,11.08,0.0,NW,9.77,40.0,54.0,1020.0,1
2018-07-01,-3.0,12.0,0.0,SSE,3.09,4.0,57.0,1030.0,1
2018-07-02,-2.0,12.0,0.0,NNE,3.6,20.0,62.0,1031.0,1
2018-07-03,-2.12,13.07,0.0,N,5.14,75.0,62.0,1028.0,1
2018-07-04,-3.0,15.46,0.0,N,7.72,0.0,58.0,1026.0,1
2018-07-05,-2.0,18.0,0.0,NNW,9.26,40.0,48.0,1020.0,1
2018-07-06,7.0,14.55,7.62,NNW,12.4,75.0,76.0,1009.0,1
2018-07-07,4.0,9.0,6.6,NNW,10.29,75.0,71.0,1007.0,1
2018-07-08,5.0,12.0,0.0,WNW,10.8,40.0,57.0,1014.0,1
2018-07-09,-1.21,12.64,0.0,WNW,5.14,20.0,50.0,1024.0,1
2018-07-10,-4.18,12.0,0.0,NW,5.66,20.0,50.0,1027.0,1
2018-07-11,-6.3,12.0,0.0,NW,5.66,20.0,57.0,1023.0,1
2018-07-12,-3.0,11.0,1.8,NW,5.66,40.0,53.0,1019.0,1
2018-07-13,-4.0,12.04,0.0,NW,4.12,20.0,53.0,1017.0,1
2018-07-14,-6.0,11.0,0.0,NW,4.63,0.0,49.0,1019.0,1
2018-07-15,-4.23,10.08,0.0,NNW,5.66,4.0,70.0,1016.0,1
2018-07-16,-7.0,9.69,0.0,NNW,7.2,46.0,57.0,1012.0,1
2018-07-17,-4.0,15.02,1.2,WNW,12.35,0.0,30.0,1013.0,1
2018-07-18,1.0,12.0,0.0,NNW,9.26,20.0,47.0,1017.0,1
2018-07-19,1.0,14.0,0.0,NNW,9.26,1.0,40.0,1015.0,1
2018-07-20,4.0,11.0,5.1,WNW,10.29,40.0,57.0,1007.0,1
2018-07-21,-2.0,12.0,0.0,NW,6.69,20.0,40.0,1021.0,1
2018-07-22,-6.0,10.01,0.0,NNW,5.66,0.0,65.0,1022.0,1
2018-07-23,-7.0,11.0,0.3,N,7.72,0.0,49.0,1017.0,1
2018-07-24,6.0,15.0,0.6,NW,12.86,20.0,44.0,1012.0,1
2018-07-25,7.67,15.0,0.0,WNW,10.29,20.0,39.0,1015.0,1
2018-07-26,-2.0,13.91,0.0,NNW,6.69,75.0,44.0,1018.0,1
2018-07-27,-4.0,16.0,0.0,WNW,7.2,20.0,51.0,1016.0,1
2018-07-28,-2.22,16.0,2.1,N,5.66,31.0,58.0,1016.0,1
2018-07-29,5.0,13.0,4.8,NW,10.29,40.0,71.0,1007.0,1
2018-07-30,3.81,11.0,0.0,NW,8.23,20.0,50.0,1016.0,1
2018-07-31,3.89,14.0,0.0,NW,10.8,20.0,44.0,1013.0,1
2018-08-01,0.0,14.67,0.0,W,8.75,20.0,35.0,1018.0,1
2018-08-02,-3.0,14.0,0.0,N,4.12,40.0,54.0,1024.0,1
2018-08-03,-3.0,19.0,5.4,NW,13.89,40.0,42.0,1013.0,1
2018-08-04,5.89,12.0,0.9,NNW,9.77,40.0,57.0,1015.0,1
2018-08-05,-1.0,15.0,0.0,NNW,8.75,20.0,47.0,1014.0,1
2018-08-06,2.0,12.15,5.98,NW,11.83,75.0,61.0,1003.0,1
2018-08-07,3.0,9.0,1.8,WNW,12.35,20.0,61.0,1009.0,1
2018-08-08,3.0,10.2,0.6,WNW,10.29,90.0,57.0,1013.0,1
2018-08-09,2.0,13.26,0.0,N,7.2,75.0,66.0,1023.0,1
2018-08-10,-2.0,15.0,0.0,NNW,8.23,88.0,47.0,1019.0,1
2018-08-11,1.0,16.0,1.5,NW,10.8,88.0,30.0,1009.0,1
2018-08-12,2.0,11.0,0.9,WNW,8.75,20.0,50.0,1017.0,1
2018-08-13,3.0,13.0,0.0,W,9.77,20.0,51.0,1021.0,1
2018-08-14,2.45,16.0,0.0,NNW,9.26,2.0,55.0,1022.0,1
2018-08-15,6.27,15.0,0.0,NW,11.83,40.0,41.0,1012.0,1
2018-08-16,-1.0,13.07,0.0,WNW,8.23,20.0,40.0,1012.0,1
2018-08-17,-4.2,13.0,0.0,WNW,8.23,20.0,37.0,1014.0,1
2018-08-18,1.0,10.0,6.0,NW,9.26,75.0,76.0,1009.0,1
2018-08-19,-1.0,10.0,1.2,WNW,8.75,40.0,49.0,1012.0,1
2018-08-20,-5.0,11.0,0.0,NNW,8.23,59.0,34.0,1020.0,1
2018-08-21,3.52,12.0,0.3,WNW,10.29,40.0,50.0,1013.0,1
2018-08-22,1.55,14.0,0.0,NW,5.66,75.0,40.0,1015.0,1
2018-08-23,-0.16,12.0,0.0,E,5.66,75.0,62.0,1020.0,1
2018-08-24,5.0,14.0,0.0,E,5.66,40.0,51.0,1023.0,1
2018-08-25,7.0,15.0,3.6,N,9.77,75.0,67.0,1020.0,1
2018-08-26,4.0,17.0,0.6,WNW,6.17,40.0,59.0,1015.0,1
2018-08-27,1.0,13.0,0.0,S,7.2,20.0,41.0,1020.0,1
2018-08-28,-3.0,11.0,0.0,S,6.69,31.0,29.0,1019.0,1
2018-08-29,-5.0,12.12,0.0,S,5.66,0.0,32.0,1018.0,1
2018-08-30,-6.0,14.0,0.0,WNW,4.63,100.0,28.0,1018.0,1
2018-08-31,3.41,9.0,4.52,NNW,8.75,75.0,93.0,1003.0,1
2018-09-01,7.0,14.68,0.0,NW,9.26,20.0,48.0,1009.0,1
2018-09-02,2.51,13.0,0.0,E,5.66,20.0,43.0,1019.0,1
2018-09-03,1.0,13.0,0.0,ESE,6.69,40.0,41.0,1027.0,1
2018-09-04,2.0,14.0,0.6,E,7.2,75.0,54.0,1028.0,1
2018-09-05,1.0,16.0,0.9,NNE,5.66,20.0,51.0,1025.0,1
2018-09-06,4.0,13.0,8.7,NE,3.6,90.0,82.0,1017.0,1
2018-09-07,9.0,18.0,1.69,NNW,7.2,75.0,55.0,1013.0,1
2018-09-08,7.0,13.0,0.0,NW,4.63,90.0,71.0,1017.0,1
2018-09-09,2.0,16.0,0.0,WNW,10.29,20.0,41.0,1019.0,1
2018-09-10,1.33,19.31,0.0,NNW,5.14,2.0,45.0,1025.0,1
2018-09-11,3.0,21.0,0.0,NW,8.75,0.0,43.0,1020.0,1
2018-09-12,7.0,21.0,0.0,NW,11.83,89.0,38.0,1014.0,1
2018-09-13,1.72,20.19,0.0,N,5.66,7.0,36.0,1019.0,1
2018-09-14,3.0,20.0,0.0,NNW,9.26,0.0,37.0,1017.0,1
2018-09-15,1.0,21.82,0.9,NW,11.8,92.0,29.0,1005.0,1
2018-09-16,1.0,13.0,0.0,NW,6.69,97.0,25.0,1018.0,1
2018-09-17,-2.87,15.0,0.0,NNW,7.2,0.0,35.0,1022.0,1
2018-09-18,-2.0,20.0,0.0,NNW,9.77,0.0,28.0,1016.0,1
2018-09-19,3.0,17.01,0.0,NW,11.32,0.0,29.0,1009.0,1
2018-09-20,-3.0,16.21,0.0,NW,7.72,83.0,33.0,1019.0,1
2018-09-21,-2.45,18.67,0.0,N,6.69,0.0,34.0,1026.0,1
2018-09-22,0.21,20.33,0.0,NNW,7.72,97.0,34.0,1025.0,1
2018-09-23,1.0,21.0,0.0,E,10.8,20.0,30.0,1024.0,1
2018-09-24,3.0,15.0,0.0,E,8.23,83.0,41.0,1029.0,1
2018-09-25,0.0,17.0,0.0,E,7.72,40.0,39.0,1025.0,1
2018-09-26,4.0,14.0,3.6,ENE,7.2,75.0,54.0,1021.0,1
2018-09-27,1.0,20.0,0.0,NNW,8.23,0.0,36.0,1018.0,1
2018-09-28,2.0,24.0,0.0,NNW,10.8,90.0,30.0,1014.0,1
2018-09-29,4.0,15.0,0.0,W,6.69,50.0,28.0,1020.0,1
2018-09-30,-1.88,18.0,0.0,ENE,5.14,18.0,29.0,1028.0,1
2018-10-01,1.0,21.83,0.0,N,7.2,58.0,30.0,1026.0,1
2018-10-02,0.97,24.0,0.0,N,6.17,28.0,25.0,1025.0,1
2018-10-03,8.0,17.0,8.4,NW,9.26,75.0,77.0,1019.0,1
2018-10-04,10.0,13.0,4.5,SE,6.17,90.0,77.0,1018.0,1
2018-10-05,8.0,14.49,0.0,ESE,8.8,75.0,51.0,1024.0,1
2018-10-06,4.0,18.0,0.3,ESE,6.69,20.0,36.0,1023.0,1
2018-10-07,3.0,20.0,0.0,ESE,7.2,40.0,49.0,1023.0,1
2018-10-08,9.0,22.0,3.9,ENE,7.2,2.0,43.0,1019.0,1
2018-10-09,6.0,24.0,1.2,W,6.69,75.0,41.0,1015.0,1
2018-10-10,7.71,13.0,4.5,SE,8.75,75.0,66.0,1020.0,1
2018-10-11,6.68,14.0,0.0,ESE,7.72,75.0,54.0,1025.0,1
2018-10-12,6.0,16.0,3.6,ESE,7.72,75.0,55.0,1027.0,1
2018-10-13,8.0,20.0,0.0,NE,8.23,75.0,45.0,1025.0,1
2018-10-14,11.52,17.0,3.6,ENE,7.2,75.0,55.0,1026.0,1
2018-10-15,11.86,22.0,0.0,ENE,9.77,40.0,46.0,1025.0,1
2018-10-16,14.58,25.0,0.0,ENE,8.23,75.0,50.0,1021.0,1
2018-10-17,12.0,22.0,9.0,NW,5.66,75.0,56.0,1017.0,1
2018-10-18,12.0,23.44,0.0,NW,8.23,40.0,49.0,1017.0,1
2018-10-19,6.0,27.0,0.0,NW,7.72,0.0,32.0,1017.0,1
2018-10-20,11.0,25.0,2.33,NNW,9.8,90.0,50.0,1012.0,1
2018-10-21,5.0,21.0,0.0,ENE,6.69,20.0,45.0,1017.0,1
2018-10-22,9.0,25.0,0.0,NW,7.72,0.0,35.0,1017.0,1
2018-10-23,5.0,28.0,0.0,NNW,9.77,91.0,19.0,1015.0,1
2018-10-24,9.91,20.0,0.0,E,9.77,40.0,46.0,1020.0,1
2018-10-25,9.0,24.0,0.0,WNW,6.69,40.0,52.0,1019.0,1
2018-10-26,8.0,26.0,0.0,WNW,8.23,61.0,33.0,1016.0,1
2018-10-27,8.0,27.0,0.0,WNW,9.77,0.0,33.0,1012.0,1
2018-10-28,7.0,23.0,0.12,ENE,8.75,90.0,32.0,1017.0,1
2018-10-29,6.0,23.0,0.0,E,9.26,56.0,43.0,1018.0,1
2018-10-30,9.0,28.0,0.0,NNW,7.72,0.0,26.0,1017.0,1
2018-10-31,7.0,31.0,0.0,WNW,7.72,30.0,14.0,1019.0,1
2018-11-01,9.0,32.14,0.0,W,7.72,33.0,34.0,1020.0,1
2018-11-02,20.0,31.0,3.0,NNW,13.38,90.0,24.0,1016.0,1
2018-11-03,15.73,25.0,0.0,NW,10.8,0.0,27.0,1014.0,1
2018-11-04,8.0,28.51,0.0,NW,8.23,64.0,24.0,1013.0,1
2018-11-05,12.0,26.0,0.0,NNW,10.29,100.0,31.0,1012.0,1
2018-11-06,16.0,26.0,4.53,NW,9.8,75.0,78.0,1009.0,1
2018-11-07,9.84,18.0,6.07,NW,7.72,75.0,94.0,1008.0,1
2018-11-08,5.0,18.0,0.0,NW,6.69,99.0,38.0,1017.0,1
2018-11-09,4.0,20.0,0.0,NW,7.72,75.0,34.0,1020.0,1
2018-11-10,4.0,23.0,0.0,E,8.75,52.0,28.0,1018.0,1
2018-11-11,6.0,26.0,0.0,E,10.8,0.0,29.0,1020.0,1
2018-11-12,8.79,28.0,0.0,ENE,6.69,10.0,26.0,1021.0,1
2018-11-13,13.0,29.0,0.6,W,8.23,80.0,23.0,1017.0,1
2018-11-14,16.97,21.0,2.7,NNW,9.77,75.0,88.0,1016.0,1
2018-11-15,12.21,26.0,1.2,E,9.26,40.0,44.0,1018.0,1
2018-11-16,11.27,22.0,0.0,NE,6.17,75.0,56.0,1020.0,1
2018-11-17,12.24,21.0,0.41,ESE,9.26,40.0,46.0,1020.0,1
2018-11-18,11.0,21.0,0.0,NE,7.2,40.0,40.0,1023.0,1
2018-11-19,7.96,23.14,0.0,NE,4.12,0.0,44.0,1019.0,1
2018-11-20,9.84,29.0,6.0,NNW,7.72,45.0,37.0,1011.0,1
2018-11-21,15.0,23.0,2.7,NW,10.8,75.0,65.0,1001.0,1
2018-11-22,8.0,14.0,11.1,W,12.35,40.0,51.0,999.0,1
2018-11-23,8.0,13.0,5.1,WNW,11.32,75.0,62.0,1001.0,1
2018-11-24,9.0,20.0,0.0,NNW,11.32,20.0,52.0,1003.0,1
2018-11-25,6.0,23.0,2.1,S,9.77,20.0,42.0,1002.0,1
2018-11-26,9.0,22.18,0.0,S,8.75,20.0,46.0,1007.0,1
2018-11-27,12.0,24.0,2.7,E,8.75,75.0,53.0,1006.0,1
2018-11-28,13.0,17.0,5.7,SE,8.8,90.0,94.0,1004.0,1
2018-11-29,11.0,22.0,0.0,S,8.75,20.0,46.0,1012.0,1
2018-11-30,12.61,25.0,0.0,NW,9.26,20.0,44.0,1011.0,1
2018-12-01,10.0,28.61,0.0,NW,9.26,0.0,34.0,1011.0,1
2018-12-02,10.0,25.0,0.0,WNW,11.32,40.0,52.0,1001.0,1
2018-12-03,8.16,23.33,0.0,W,12.4,0.0,32.0,1010.0,1
2018-12-04,13.27,27.33,0.0,ENE,8.75,20.0,34.0,1015.0,1
2018-12-05,14.0,23.8,0.0,E,8.23,90.0,60.0,1022.0,1
2018-12-06,12.0,28.0,0.0,ENE,5.14,20.0,50.0,1023.0,1
2018-12-07,12.0,32.0,0.0,NE,5.66,27.0,32.0,1022.0,1
2018-12-08,13.0,33.0,0.0,NW,6.17,94.0,27.0,1020.0,1
2018-12-09,15.77,32.0,0.3,E,7.2,67.0,21.0,1018.0,1
2018-12-10,16.0,28.0,4.2,NNW,8.23,75.0,60.0,1016.0,1
2018-12-11,16.0,23.83,1.2,N,8.23,90.0,68.0,1019.0,1
2018-12-12,15.0,27.93,0.3,NE,8.23,40.0,50.0,1014.0,1
2018-12-13,15.9,24.0,12.76,N,6.17,75.0,94.0,1002.0,1
2018-12-14,15.0,23.0,9.6,ESE,6.69,75.0,78.0,1004.0,1
2018-12-15,17.0,26.0,4.34,N,7.72,90.0,41.0,1008.0,1
2018-12-16,14.0,26.49,0.6,NW,9.8,62.0,39.0,1008.0,1
2018-12-17,11.0,28.0,0.0,E,7.2,20.0,42.0,1011.0,1
2018-12-18,14.69,29.77,0.0,E,9.77,31.0,54.0,1015.0,1
2018-12-19,17.36,28.68,0.57,E,7.72,90.0,73.0,1015.0,1
2018-12-20,16.75,33.13,0.55,ESE,10.29,76.0,48.0,1007.0,1
2018-12-21,15.1,21.89,10.06,ENE,7.72,90.0,64.0,1009.0,1
2018-12-22,10.66,21.16,32.44,S,7.72,75.0,49.0,1015.0,1
2018-12-23,8.52,23.21,0.0,N,4.63,40.0,52.0,1022.0,1
2018-12-24,9.96,28.71,0.0,N,4.12,0.0,36.0,1021.0,1
2018-12-25,11.75,31.85,0.0,E,6.17,0.0,23.0,1019.0,1
2018-12-26,14.48,34.16,0.51,NW,6.69,7.0,25.0,1018.0,1
2018-12-27,15.74,35.91,0.0,WNW,6.69,79.0,28.0,1015.0,1
2018-12-28,18.56,35.99,0.25,W,8.75,7.0,22.0,1014.0,1
2018-12-29,18.97,36.43,0.25,ENE,8.75,81.0,22.0,1016.0,1
2018-12-30,17.51,32.49,1.15,NW,8.75,88.0,29.0,1017.0,1
2018-12-31,18.88,32.66,2.21,W,8.23,85.0,24.0,1014.0,1
2019-01-01,15.05,35.07,0.0,E,6.69,17.0,33.0,1013.0,1
2019-01-02,18.71,35.61,2.33,ENE,9.8,40.0,32.0,1012.0,1
2019-01-03,18.6,34.97,0.25,NNE,6.69,87.0,43.0,1014.0,1
2019-01-04,18.41,36.97,0.0,NNW,6.69,18.0,30.0,1014.0,1
2019-01-05,15.79,34.53,15.5,NW,13.9,45.0,27.0,1010.0,1
2019-01-06,13.4,23.77,0.5,ENE,7.72,75.0,56.0,1018.0,1
2019-01-07,14.72,23.48,0.51,ENE,7.2,90.0,68.0,1021.0,1
2019-01-08,17.19,29.3,37.29,WNW,10.3,41.0,51.0,1014.0,1
2019-01-09,14.84,29.99,2.77,E,9.26,4.0,48.0,1013.0,1
2019-01-10,16.43,27.77,0.0,ENE,9.77,40.0,65.0,1018.0,1
2019-01-11,17.75,28.45,15.62,N,7.2,75.0,54.0,1019.0,1
2019-01-12,14.57,33.74,1.77,N,6.17,0.0,45.0,1018.0,1
2019-01-13,17.68,28.2,0.0,E,9.26,6.0,45.0,1021.0,1
2019-01-14,17.71,35.86,1.78,NW,7.72,1.0,48.0,1018.0,1
2019-01-15,19.35,38.97,0.0,W,8.23,0.0,24.0,1014.0,1
2019-01-16,20.8,39.5,1.27,E,6.17,3.0,17.0,1013.0,1
2019-01-17,19.22,39.54,21.47,SE,9.77,73.0,24.0,1012.0,1
2019-01-18,20.38,38.74,14.62,NNW,9.8,57.0,32.0,1013.0,1
2019-01-19,17.65,34.5,2.85,E,9.77,25.0,40.0,1018.0,1
2019-01-20,17.12,33.86,0.67,E,9.26,100.0,57.0,1021.0,1
2019-01-21,18.01,32.12,0.15,N,7.2,6.0,43.0,1019.0,1
2019-01-22,17.77,36.65,3.3,NW,7.72,21.0,32.0,1016.0,1
2019-01-23,18.68,34.05,11.38,E,8.75,4.0,32.0,1014.0,1
2019-01-24,16.49,31.95,0.0,E,5.66,90.0,65.0,1018.0,1
2019-01-25,17.18,38.27,0.0,NNW,7.2,0.0,32.0,1015.0,1
2019-01-26,21.92,39.72,18.03,E,8.8,6.0,21.0,1010.0,1
2019-01-27,21.03,28.81,10.92,W,6.69,97.0,62.0,1013.0,1
2019-01-28,19.29,25.26,13.33,W,5.66,90.0,83.0,1018.0,1
2019-01-29,18.53,34.34,0.25,NW,6.17,4.0,46.0,1015.0,1
2019-01-30,18.35,34.55,18.0,N,11.83,26.0,34.0,1014.0,1
2019-01-31,16.19,32.99,0.0,WNW,9.3,40.0,32.0,1010.0,1
2019-02-01,14.21,19.78,0.51,ESE,7.2,90.0,56.0,1023.0,1
2019-02-02,16.32,27.54,2.29,E,4.63,90.0,73.0,1021.0,1
2019-02-03,17.14,33.79,13.66,S,6.7,1.0,43.0,1016.0,1
2019-02-04,18.94,32.58,32.59,SSE,12.4,24.0,40.0,1014.0,1
2019-02-05,17.87,26.21,43.26,SSW,8.75,75.0,54.0,1017.0,1
2019-02-06,18.1,28.15,0.76,ENE,8.23,40.0,51.0,1018.0,1
2019-02-07,17.42,29.72,0.85,W,8.23,93.0,45.0,1015.0,1
2019-02-08,16.14,28.92,13.46,NW,8.8,40.0,48.0,1008.0,1
2019-02-09,13.96,22.24,0.55,WNW,12.35,1.0,35.0,1001.0,1
2019-02-10,7.19,24.26,0.0,N,6.17,0.0,34.0,1010.0,1
2019-02-11,9.2,27.06,0.0,NNW,9.77,0.0,34.0,1007.0,1
2019-02-12,12.57,28.47,0.0,NNW,13.38,1.0,21.0,999.0,1
2019-02-13,11.07,21.93,0.0,ENE,8.75,0.0,26.0,1009.0,1
2019-02-14,7.33,26.29,0.0,E,6.17,9.0,40.0,1020.0,1
2019-02-15,14.69,28.82,0.0,E,8.75,72.0,47.0,1024.0,1
2019-02-16,12.34,28.0,0.0,NNW,4.63,94.0,44.0,1021.0,1
2019-02-17,11.01,31.49,1.27,NW,6.17,0.0,25.0,1015.0,1
2019-02-18,14.4,34.08,3.95,NW,8.75,1.0,22.0,1011.0,1
2019-02-19,15.34,30.8,0.0,E,9.26,0.0,37.0,1008.0,1
2019-02-20,14.62,27.84,0.0,E,8.75,90.0,60.0,1014.0,1
2019-02-21,15.33,26.0,0.0,E,8.75,75.0,57.0,1019.0,1
2019-02-22,14.34,24.04,0.0,ENE,7.72,89.0,43.0,1022.0,1
2019-02-23,10.34,25.87,0.0,ESE,10.29,0.0,35.0,1024.0,1
2019-02-24,12.0,23.87,0.0,ESE,8.23,1.0,40.0,1030.0,1
2019-02-25,10.51,27.92,0.0,NNE,5.66,0.0,43.0,1028.0,1
2019-02-26,11.73,30.19,3.93,N,5.7,94.0,42.0,1022.0,1
2019-02-27,13.93,27.55,0.19,E,8.23,0.0,41.0,1025.0,1
2019-02-28,15.37,30.82,1.02,E,6.69,91.0,50.0,1025.0,1
2019-03-01,14.78,28.95,0.0,ENE,8.23,28.0,37.0,1026.0,1
2019-03-02,16.18,28.13,0.0,ENE,6.17,81.0,39.0,1025.0,1
2019-03-03,13.47,31.11,0.0,N,4.63,0.0,39.0,1024.0,1
2019-03-04,14.14,32.93,0.0,SSW,7.7,33.0,31.0,1022.0,1
2019-03-05,16.23,29.08,0.67,W,10.3,1.0,39.0,1018.0,1
2019-03-06,11.1,20.15,6.42,NW,9.77,75.0,94.0,1013.0,1
2019-03-07,6.22,22.89,0.0,E,7.72,0.0,39.0,1024.0,1
2019-03-08,8.82,26.74,0.0,NW,6.69,40.0,47.0,1021.0,1
2019-03-09,16.43,28.45,1.82,ENE,8.23,90.0,36.0,1019.0,1
2019-03-10,12.85,27.51,1.06,W,7.72,34.0,39.0,1014.0,1
2019-03-11,11.61,27.79,0.25,NNW,7.72,0.0,41.0,1012.0,1
2019-03-12,11.6,24.86,0.0,W,10.3,28.0,38.0,1009.0,1
2019-03-13,12.48,20.45,0.0,ENE,7.72,90.0,59.0,1018.0,1
2019-03-14,15.11,26.01,0.76,E,8.2,75.0,60.0,1014.0,1
2019-03-15,14.2,23.04,0.0,ESE,7.2,90.0,52.0,1018.0,1
2019-03-16,13.67,22.69,0.76,E,9.77,40.0,44.0,1022.0,1
2019-03-17,15.16,21.82,0.3,S,7.72,90.0,53.0,1019.0,1
2019-03-18,12.29,23.42,15.88,ESE,8.23,90.0,65.0,1013.0,1
2019-03-19,15.89,24.28,5.4,ESE,5.66,90.0,57.0,1016.0,1
2019-03-20,13.17,26.49,0.25,E,7.2,41.0,50.0,1016.0,1
2019-03-21,14.76,26.54,0.25,E,4.12,40.0,57.0,1018.0,1
2019-03-22,15.1,22.06,1.06,SW,4.63,40.0,83.0,1019.0,1
2019-03-23,12.07,23.76,1.29,NNW,3.6,100.0,60.0,1015.0,1
2019-03-24,15.66,25.26,2.96,NW,9.77,90.0,54.0,1015.0,1
2019-03-25,12.76,18.9,4.57,NNW,12.86,90.0,88.0,1009.0,1
2019-03-26,8.72,20.43,0.0,WNW,8.75,0.0,24.0,1017.0,1
2019-03-27,4.78,22.05,0.0,ENE,6.17,17.0,49.0,1025.0,1
2019-03-28,8.32,24.2,0.0,NNW,6.17,77.0,56.0,1021.0,1
2019-03-29,13.25,22.49,30.11,W,8.2,75.0,94.0,1015.0,1
2019-03-30,7.32,14.28,20.48,WNW,9.8,90.0,71.0,1003.0,1
2019-03-31,4.81,15.26,0.5,NNW,8.8,40.0,62.0,1016.0,1
2019-04-01,3.94,18.28,0.0,NNE,5.14,75.0,59.0,1025.0,1
2019-04-02,8.36,21.26,0.0,NE,4.12,40.0,63.0,1028.0,1
2019-04-03,9.07,23.43,0.25,E,7.72,41.0,56.0,1028.0,1
2019-04-04,13.94,20.79,2.4,SE,6.17,75.0,49.0,1031.0,1
2019-04-05,13.47,19.72,1.05,ENE,5.14,90.0,59.0,1030.0,1
2019-04-06,11.01,24.23,0.81,NW,7.72,40.0,64.0,1022.0,1
2019-04-07,8.65,23.72,0.25,NW,8.75,0.0,35.0,1018.0,1
2019-04-08,8.51,23.63,0.0,NNW,9.77,93.0,29.0,1016.0,1
2019-04-09,7.62,19.35,0.76,WNW,9.26,32.0,30.0,1013.0,1
2019-04-10,3.96,17.39,0.0,ENE,4.63,40.0,39.0,1024.0,1
2019-04-11,3.81,19.15,0.0,E,6.69,0.0,49.0,1025.0,1
2019-04-12,9.32,20.73,0.0,NW,4.63,89.0,52.0,1025.0,1
2019-04-13,5.93,22.23,0.0,E,6.17,93.0,41.0,1024.0,1
2019-04-14,11.21,20.17,0.0,E,5.66,75.0,52.0,1025.0,1
2019-04-15,7.91,20.84,0.0,N,4.12,90.0,49.0,1024.0,1
2019-04-16,8.0,22.57,0.5,NNW,3.6,29.0,40.0,1025.0,1
2019-04-17,9.3,23.35,0.25,NW,4.63,0.0,53.0,1025.0,1
2019-04-18,7.47,24.74,0.13,W,6.69,71.0,36.0,1026.0,1
2019-04-19,12.99,23.66,0.0,WNW,3.6,40.0,60.0,1028.0,1
2019-04-20,10.22,25.2,0.0,ENE,4.12,48.0,57.0,1026.0,1
2019-04-21,10.61,23.37,0.84,NW,4.12,98.0,57.0,1024.0,1
2019-04-22,12.53,24.24,15.51,SSE,4.12,40.0,53.0,1022.0,1
2019-04-23,12.22,21.75,1.0,E,6.69,40.0,64.0,1027.0,1
2019-04-24,11.26,23.14,0.25,NNW,4.63,24.0,57.0,1024.0,1
2019-04-25,9.18,22.98,0.25,W,6.17,34.0,53.0,1020.0,1
2019-04-26,8.64,17.19,0.25,NNW,10.3,3.0,49.0,1014.0,1
2019-04-27,2.3,15.83,0.0,N,7.2,0.0,29.0,1023.0,1
2019-04-28,2.08,17.69,0.0,N,8.23,0.0,42.0,1022.0,1
2019-04-29,2.45,20.22,0.0,NE,3.6,21.0,42.0,1025.0,1
